towed_date_	towed_from	towed_by	hour	Minutes	Time	towed_cars_year	towed_make	towed_model	towed_desc	towed_color	towed_misc	towed_agency	towed_reason__FIXED	towed_reason_code	day_of_week_when_towed	Month_when_towed	Year_when_towed
Friday, April 23, 2010	30 E COTTAGE ST	A&B	9	27:00:00	9:27:00	98	TOYT	COR	4	BLK	# 599810654	DPW	15	CD 15	Friday	April	2010
Friday, April 23, 2010	81 E COTTAGE ST	A&B	9	24:00:00	9:24:00	96	CHEV	CAV	2	BRO	# 599810643	DPW	15	CD 15	Friday	April	2010
Friday, April 23, 2010	147 E COTTAGE ST	A&B	8	40:00:00	8:40:00	6	CHEV	CLT	2	WHI	# 599810606	DPW	15	CD 15	Friday	April	2010
Friday, April 23, 2010	157 E COTTAGE ST	A&B	8	36:00:00	8:36:00	94	HOND	ACC	4	BLU	# 599810854	DPW	15	CD 15	Friday	April	2010
Friday, April 23, 2010	20 CUSHING AV	A&B	8	33:00:00	8:33:00	99	VOLK	JET	4	RED	# 611597792	DPW	15	CD 15	Friday	April	2010
Friday, April 23, 2010	40 CUSHING AV	A&B	8	29:00:00	8:29:00	2	HOND	ODY	VN	GRN	# 611597781	DPW	15	CD 15	Friday	April	2010
Friday, April 23, 2010	STANWOOD ST /COLUMBIA RD	A&B	14	24:00:00	14:24:00	0	MITZ			GRY GRY	SSI	POLICE	15	CD15	Friday	April	2010
Friday, April 23, 2010	98 DEVON	A&B	13	57:00:00	13:57:00	94	INFI	Q45		GRY		DPW	15	15	Friday	April	2010
Friday, April 23, 2010	79 LAWRENCE AVE	A&B	13	8:00:00	13:08:00	98	BMW	540	4	RED RED	SSI	POLICE	15	CODE 15	Friday	April	2010
Friday, April 23, 2010	64 LAWRENCE AVE	A&B	13	4:00:00	13:04:00	0	TOYT			GRN	SSI	POLICE	15	CD15	Friday	April	2010
Friday, April 23, 2010	56 LAWRENCE AVE..	A&B	13	1:00:00	13:01:00	93	TOYT			GRN	SSI	POLICE	15	CD15	Friday	April	2010
Friday, April 23, 2010	38 FAYSTON ST	A&B	12	48:00:00	12:48:00	97	CHEV	BLZ	4	RED	# 610349493	DPW	15	CD 15	Friday	April	2010
Friday, April 23, 2010	FAYSTON ST/PERTH ST	A&B	12	41:00:00	12:41:00	9	HYUN	ACC	4	GRY	# 610345471	DPW	15	CD 15	Friday	April	2010
Friday, April 23, 2010	NORMANDY ST/DEVON ST	A&B	1	28:00:00	1:28:00	98	ACUR	INT	4	GRN GRN	DPW	PRIVAT	15	CODE 15	Friday	April	2010
Friday, April 23, 2010	NORMANDY ST/DEVON ST	A&B	1	26:00:00	1:26:00	99	MERZ	ECL	4	BRO BRO	DPW	PRIVAT	15	CODE 15	Friday	April	2010
Friday, April 23, 2010	43 NORMANDY ST	A&B	1	23:00:00	1:23:00	96	NISS	MAX	4	BLK BLK	DPW	PRIVAT	15	CODE 15	Friday	April	2010
Friday, April 23, 2010	585 WASH	A&B	23	25:00:00	23:25:00	5	TOYT	RUN	4	GRY		POLICE	1	1	Friday	April	2010
Friday, April 29, 2011	77 AVE LOUIS PASTEUR	A&B	8	58:00:00	8:58:00	97	MITS	DIA	4	GRY GRY	BOSTON LATIN	PRIVAT	14	CODE 14	Friday	April	2011
Friday, April 29, 2011	77 AVE LOUIS PASTEUR	A&B	8	57:00:00	8:57:00	8	TOYT	CAM	4	GRY GRY	BOSTON LATIN	PRIVAT	14	CODE 14	Friday	April	2011
Friday, April 29, 2011	77 AVE LOUIS PASTEUR	A&B	8	55:00:00	8:55:00	7	FORD	FOC	3	BLK BLK	BOSTON LATIN	PRIVAT	14	CODE 14	Friday	April	2011
Friday, April 29, 2011	78 AVE LOUIS PASTEUR	A&B	7	19:00:00	7:19:00	0	NISS	ALT	4	GRY GRY		PRIVAT	14	14	Friday	April	2011
Friday, April 29, 2011	78 AVE LOUIS PASTEUR	A&B	7	18:00:00	7:18:00	99	FORD	MUS	2	RED RED		PRIVAT	14	14	Friday	April	2011
Friday, April 29, 2011	MASS AVE & S HAMPTON ST	A&B	13	5:00:00	13:05:00	99	JEEP	GRA	4	BRO BRO	F111	POLTOW	1	CODE 01	Friday	April	2011
Friday, April 30, 2010	78 AVE LOUIS PASTEUR	A&B	8	36:00:00	8:36:00	8	MERZ	C30	4	WHI WHI	BOSTON PUBLIC	PRIV	14	CD 14	Friday	April	2010
Friday, April 30, 2010	77 LOUISE PASTEUR AVE	A&B	8	29:00:00	8:29:00	10	TOYT	COR	4	GRY GRY	BPS BOS LATIN	PRIVAT	14	CODE 14	Friday	April	2010
Friday, April 30, 2010	50 W BROADWAY ST	A&B	12	38:00:00	12:38:00	4	TOYT	COR	4	BLU BLU	F412	POLTOW	5	CODE 05	Friday	April	2010
Friday, April 30, 2010	DORCHESTER AV/OLD COLONY	A&B	17	17:00:00	17:17:00	2	NISS	ALT		RED	F412	POLICE	3	CODE 3	Friday	April	2010
Friday, April 30, 2010	40 W 7TH ST	A&B	10	12:00:00	10:12:00	4	SUBA	IMP	4	RED RED		POLTOW	3	CD 03	Friday	April	2010
Friday, August 06, 2010	JOEL SMITH WAY/ WASH ST	A&B	1	58:00:00	1:58:00	7	CHRY	SEB	4	GRY	627880643	POLICE	15	CO 15 ST CLEANING	Friday	August	2010
Friday, August 06, 2010	5 BILODEAU ST DO	A&B	1	56:00:00	1:56:00	9	TOYO	COR	4	BLK	627880632	POLICE	15	CO 15 ST CLEANING	Friday	August	2010
Friday, August 06, 2010	99 BRUNSWICK ST DO	A&B	1	30:00:00	1:30:00	99	TOYO	COR	4	BLU	627880540	POLICE	15	CO 15 ST CLEANING	Friday	August	2010
Friday, August 06, 2010	105 CUSHING AV	A&B	9	0:00:00	9:00:00	8	BMW	X5	4	GRN GRN	DPW	PRIVAT	15	CODE 15	Friday	August	2010
Friday, August 06, 2010	101 CUSHING AV	A&B	8	58:00:00	8:58:00	8	HOND	ACC	4	GRY GRY	DPW	PRIVAT	15	CODE 15	Friday	August	2010
Friday, August 06, 2010	273 MAGNOLIA ST	A&B	12	34:00:00	12:34:00	93	NISS	SEN	4	RED RED	DPW	PRIVAT	15	CODE 15	Friday	August	2010
Friday, August 06, 2010	25 CRESTON ST	A&B	1	25:00:00	1:25:00	98	CHEV	BLZ	4	BLK BLK	DPW	PRIVAT	15	CODE 15	Friday	August	2010
Friday, August 06, 2010	320 E ST	A&B	11	15:00:00	11:15:00	5	ACUR		4	GRY		POLICE	5	5	Friday	August	2010
Friday, August 13, 2010	9 LAWRENCE AV	A&B	12	39:00:00	12:39:00	90	FORD	150	2	BLK BLK	628 108 913	POLTOW	15	CD 15 CANCEL	Friday	August	2010
Friday, August 13, 2010	136 DEVON ST	A&B	1	16:00:00	1:16:00	5	HOND	CIV	4	GRY GRY	628 109 020	POLTOW	15	CD 15 CANCEL	Friday	August	2010
Friday, August 13, 2010	121 E COTTAGE ST	A&B	1	26:00:00	1:26:00	99	CHEV		4	BLK BLK	628162640	POLTOW	15	15 ATT;D PLATES	Friday	August	2010
Friday, August 13, 2010	PERTH ST/QUINCY ST	A&B	12	53:00:00	12:53:00	1	BMW	330	4	RED RED	628 108 891	POLTOW	15	CD 15	Friday	August	2010
Friday, August 13, 2010	PERTH ST/QUINCY ST	A&B	12	33:00:00	12:33:00	5	CHRY	PAC	4	GRY GRY	628 108 902	POLTOW	15	CD 15	Friday	August	2010
Friday, August 13, 2010	00 BLUE HILL AV	A&B	1	55:00:00	1:55:00	96	OLDS	CIE	4	SLV SLV	628109086	POLTOW	15	15	Friday	August	2010
Friday, August 13, 2010	160 STANWOOD ST	A&B	1	23:00:00	1:23:00	10	TOYO	CAM	4	GRY GRY	628 109 031	POLTOW	15	CD 15	Friday	August	2010
Friday, August 13, 2010	120 DEVON ST	A&B	1	10:00:00	1:10:00	7	NISS	MUR	4	GRY GRY	628 108 994	POLTOW	15	CD 15	Friday	August	2010
Friday, August 13, 2010	25 CREST ST	A&B	1	2:00:00	1:02:00	96	FORD	ECO		WHI WHI	628 108 972	POLTOW	15	CD 15	Friday	August	2010
Friday, August 13, 2010	77 AVE LOUIS PASTEUR	A&B	14	7:00:00	14:07:00	96	NISS	MAX	4	RED RED	BOSTON LATIN	POLTOW	14	CODE #14	Friday	August	2010
Friday, August 13, 2010	77 AVE LOUIS PASTEUR	A&B	12	27:00:00	12:27:00	4	TOYT	MAT	4	BLU BLU	BOSTON LATIN	POLTOW	14	CODE #14	Friday	August	2010
Friday, August 13, 2010	77 AVE LOUIS PASTEUR	A&B	12	27:00:00	12:27:00	8	HOND	ACC	4	GRY GRY	BOSTON LATIN	POLTOW	14	CODE #14	Friday	August	2010
Friday, August 13, 2010	77 AVE LOUIS PASTEUR	A&B	12	22:00:00	12:22:00	2	TOYT	CAM	4	BLU BLU	BOSTON LATIN	POLTOW	14	CODE #14	Friday	August	2010
Friday, August 13, 2010	77 AVE LOUIS PASTEUR	A&B	12	22:00:00	12:22:00	10	HOND	ACC	4	BLK BLK	BOSTON LATIN	POLTOW	14	CODE #14	Friday	August	2010
Friday, August 13, 2010	77 AVE LOUIS PASTEUR	A&B	11	50:00:00	11:50:00	3	HOND	ODY	2	BLU BLU	BOSTON LATIN	POLTOW	14	CODE #14	Friday	August	2010
Friday, August 13, 2010	77 AVE LOUIS PASTEUR	A&B	11	50:00:00	11:50:00	1	BMW	330	4	BLU BLU	BOSTON LATIN	POLTOW	14	CODE #14	Friday	August	2010
Friday, August 13, 2010	ASHMONT/DORCHESTER	A&B	9	3:00:00	9:03:00	92	HOND	ACC	4	BRO BRO	HARRY DETAIL	POLTOW	5	CODE #05	Friday	August	2010
Friday, August 13, 2010	407 W BROADWAY	A&B	10	11:00:00	10:11:00	9	VOLK	JET	4	GRY GRY	FOX DETAIL	POLTOW	5	CODE #05	Friday	August	2010
Friday, August 13, 2010	000 AVE LOUIS PASTEUR	A&B	13	42:00:00	13:42:00	7	TOYT	TAC		BLK	BOSTON LATIN	POLTOW			Friday	August	2010
Friday, August 20, 2010	129 CUSHING AV	A&B	9	22:00:00	9:22:00	9	NISS	VER	4	WHI WHI	DPW	PRIVAT	15	CODE 15	Friday	August	2010
Friday, August 20, 2010	105 CUSHING AV	A&B	9	17:00:00	9:17:00	90	TOYT	CEL	3	BLK BLK	DPW	PRIVAT	15	CODE 15	Friday	August	2010
Friday, August 20, 2010	6 CUSHING AV	A&B	9	1:00:00	9:01:00	5	MERZ	C24	4	RED RED	DPW	PRIVAT	15	CODE 15	Friday	August	2010
Friday, August 20, 2010	139 CUSHING AV	A&B	8	26:00:00	8:26:00	99	NISS	MAX	4	GRN GNR	DPW	PRIVAT	15	CODE 15	Friday	August	2010
Friday, August 20, 2010	9 LAWRENCE AV	A&B	12	39:00:00	12:39:00	90	FORD	150	2	BLK BLK	628363400	POLTOW	15	CD 15	Friday	August	2010
Friday, August 20, 2010	WASHINGTON ST/STRATHCONA	A&B	1	39:00:00	1:39:00	4	INFI	G35	4	GRY GRY	628 363 621	POLTOW	15	CD 15	Friday	August	2010
Friday, August 20, 2010	20 BISHOP JOE L SMITH WY	A&B	1	30:00:00	1:30:00	1	VOLK	PAS	4	BLU BLU	DPW	PRIVAT	15	CODE 15	Friday	August	2010
Friday, August 20, 2010	1 NORMANDY ST	A&B	1	28:00:00	1:28:00	92	HOND	ACC	4	BRN BRN	628 363 433	POLTOW	15	CD 15	Friday	August	2010
Friday, August 20, 2010	509 E 2ND ST	A&B	11	56:00:00	11:56:00	97	FORD	CRV	5	BLK BLK		PRIVAT	14	14	Friday	August	2010
Friday, August 20, 2010	190 F ST	A&B	10	56:00:00	10:56:00	10	TOYT		4	RED RED		FDETAL	5	CODE05	Friday	August	2010
Friday, August 20, 2010	332 GENEVA AV	A&B	13	12:00:00	13:12:00	99	HYUN	ELA	4	WHI WHI		POLICE	3	3	Friday	August	2010
Friday, August 27, 2010	30 EAST COTTAGE ST	A&B	9	27:00:00	9:27:00	0	NISS	ALT	4	BLK BLK		POLICE	15	CD 15	Friday	August	2010
Friday, August 27, 2010	12 EAST COTTAGE ST	A&B	9	27:00:00	9:27:00	98	NISS	MAX	4	GRY GRY		POLICE	15	CD 15	Friday	August	2010
Friday, August 27, 2010	19 EAST COTTAGE ST	A&B	9	27:00:00	9:27:00	1	FORD	ESC	4	BLK BLK		POLICE	15	CD 15	Friday	August	2010
Friday, August 27, 2010	101 CUSHING AV	A&B	8	58:00:00	8:58:00	8	HOND	ACC	4	GRY GRY	628872462	PRIVAT	15	CODE 15	Friday	August	2010
Friday, August 27, 2010	101 CUSHING AV	A&B	8	58:00:00	8:58:00	10	CHEV		4	GRY GRY	628872462	PRIVAT	15	CODE 15	Friday	August	2010
Friday, August 27, 2010	163 EAST COTTAGE ST	A&B	8	46:00:00	8:46:00	7	DODG	NIT	4	BLK BLK		POLICE	15	CD 15	Friday	August	2010
Friday, August 27, 2010	53 NORMANDY ST	A&B	13	16:00:00	13:16:00	96	ACUR	32T	4	WHI WHI	DPW	PRIVAT	15	CODE 15	Friday	August	2010
Friday, August 27, 2010	NORMANDY ST & DEVON ST	A&B	13	16:00:00	13:16:00	99	MERZ	ECL	4	BRO BRO	DPW	PRIVAT	15	CODE 15	Friday	August	2010
Friday, August 27, 2010	NORMANDY/DEVON ST	A&B	1	39:00:00	1:39:00	4	TOYT	RAV	4	GRY GRY		POLICE	15	CD 15	Friday	August	2010
Friday, August 27, 2010	WEST 4TH/DOT AV	A&B	13	54:00:00	13:54:00	4	ACUR	RSX	2	BLU BLU	BOBBY	POLICE	3	CD3	Friday	August	2010
Friday, December 03, 2010	29 GLENDALE ST	A&B	10	13:00:00	10:13:00	98	FORD	150	3	GRN GRN	BOSTON POLICE	H415	14	CODE 14	Friday	December	2010
Friday, December 03, 2010	216 OLD COLONY AV	A&B	3	9:00:00	3:09:00	3	VOLK	JET	4	GRY GRY		POLICE	11	11	Friday	December	2010
Friday, December 10, 2010	21 DORXHESTER AVE	A&B	9	34:00:00	9:34:00	0	SUBA	LEG	4	RED RED	CARNEY HOSPITA	PRIVAT	14	CODE 14	Friday	December	2010
Friday, December 10, 2010	115 FLAHERTY WY	A&B	23	18:00:00	23:18:00	4	HOND	ACC		WHI	BHA	PRIVAT	14	CODE 14	Friday	December	2010
Friday, December 10, 2010	316 SUMNER ST	A&B	11	27:00:00	11:27:00	98	VOLV	V70	4	BLU BLU	CHALRENE TAYLO	PRIVAT	14	CODE 14	Friday	December	2010
Friday, December 17, 2010	163 ORTON MAROTTA WY	A&B	1	29:00:00	1:29:00	98	PONT	GRA	4	BLK BLK		PRIVAT	14	14	Friday	December	2010
Friday, December 31, 2010	136 NORTHERN AV	A&B	10	42:00:00	10:42:00	8	TOYT	RUN	4	GRY GRY	BOSTON POLICE	F910	5	CODE 5 EXPIRED	Friday	December	2010
Friday, December 31, 2010	20 DICK ST	A&B	11	41:00:00	11:41:00	5	BUIC	LES	4	GRY GRY	BOSTON POLICE	H436	5	CODE 5	Friday	December	2010
Friday, February 04, 2011	NEW MARKET SQ/MASS AV	A&B	11	11:00:00	11:11:00	98	JEEP	GRC	4	WHI WHI		POLTOW	5	CD 05 BLOCKING TRAFFIC	Friday	February	2011
Friday, February 04, 2011	8 HAMILTON ST	A&B	17	59:00:00	17:59:00	97	VW	GOL	3	BLK		POLICE	5	CD-05 SUSP LIC	Friday	February	2011
Friday, February 04, 2011	ADAMS & LINDEN	A&B	10	47:00:00	10:47:00	98	HOND	ACC	4	BLK BLK	HT55	POLTOW	5	CODE 05	Friday	February	2011
Friday, February 04, 2011	REGINA RD / WASHINGTON ST	A&B	0	20:00:00	0:20:00	2	FORD	ECO	4	GRN GRN		POLICE	5	5	Friday	February	2011
Friday, February 11, 2011	46 MNSR LYON WAY	A&B	0	31:00:00	0:31:00	3	KIA	OPT	4	RED RED		POLICE	5	5	Friday	February	2011
Friday, February 11, 2011	296 NEPONSET AV	A&B	0	52:00:00	0:52:00	3	HOND	ACC	4	BRO BRO		POLICE	3	3	Friday	February	2011
Friday, February 11, 2011	101 W BROADWAY	A&B	21	25:00:00	21:25:00	10	CHEV	K15	4	GRY		POLICE	1	CD-01 ARREST	Friday	February	2011
Friday, February 25, 2011	800 MORRISSEY BL	A&B	21	19:00:00	21:19:00	8	SUZI	SX4	4	GRY	RAMADA INN	PRIV	14	CD-14	Friday	February	2011
Friday, February 25, 2011	40 GIBSON ST	A&B	18	0:00:00	18:00:00	6	TOYT		4	BLK	V869	POLICE	1	1-ARREST	Friday	February	2011
Friday, January 07, 2011	30 CRAWLEY ROGERS WY	A&B	22	6:00:00	22:06:00	2	DODG	DAK	4	GRY	BHA	PRIVAT	14	14	Friday	January	2011
Friday, January 07, 2011	144 GENEVIA	A&B	5	1:00:00	5:01:00	95	HOND	ACC		BRO	H435A	POLICE	12	CODE 12 SNOW EMERGENCY	Friday	January	2011
Friday, January 07, 2011	144 GENEVIA	A&B	5	1:00:00	5:01:00	4	MAZD	3		BLK	H435A	POLICE	12	CODE 12 SNOW EMERGENCY	Friday	January	2011
Friday, January 07, 2011	P ST/E 1ST ST	A&B	9	48:00:00	9:48:00	96	FORD			GRN GRN		F421	3	CODE03	Friday	January	2011
Friday, January 14, 2011	27 COSTELLO CR	A&B	20	52:00:00	20:52:00	5	HUMM	HUM	4	BLK	BHA	PRIV	14	CD 14	Friday	January	2011
Friday, January 21, 2011	2000 DORCHESTER AV	A&B	9	18:00:00	9:18:00	1	CHEV			GRN GRN	H442	POLTOW	15	15	Friday	January	2011
Friday, January 21, 2011	77 PASTEUR LOUIS AVE	A&B	8	45:00:00	8:45:00	2	HOND	ODY	4	GRY GRY	BPS	PRIVAT	14	CODE 14	Friday	January	2011
Friday, January 21, 2011	77 PASTEUR LOUIS AVE	A&B	8	39:00:00	8:39:00	8	PONT		4	RED RED	BPS	PRIVAT	14	CODE 14	Friday	January	2011
Friday, January 21, 2011	77 PASTUER LOUIS AVE	A&B	8	34:00:00	8:34:00	0	JEEP	GRA	4	BLU BLU	BPS	PRIVAT	14	CODE 14	Friday	January	2011
Friday, January 21, 2011	1 AV LOUIE PASTUER	A&B	8	18:00:00	8:18:00	10	BMW			BLU BLU		PRIVAT	14	CODE14	Friday	January	2011
Friday, January 21, 2011	1 AV LOUIE PASTUER	A&B	8	17:00:00	8:17:00	99	VOLV			GRY GRY		PRIVAT	14	CODE14	Friday	January	2011
Friday, January 21, 2011	78 AVE LOUIS PASTEUR	A&B	19	28:00:00	19:28:00	96	PONT	GRA	4	GRN	BPS	PRIV	14	CD-14	Friday	January	2011
Friday, January 21, 2011	78 AVE LOUIS PASTEUR	A&B	19	27:00:00	19:27:00	92	TOYT	CAM	4	WHT	BPS	PRIV	14	CD-14	Friday	January	2011
Friday, January 21, 2011	78 AVE LOUIS PASTEUR	A&B	19	22:00:00	19:22:00	5	FORD	ESC	4	GRY	BPS	PRIV	14	CD-14	Friday	January	2011
Friday, January 21, 2011	78 LUIS PASTER AVE	A&B	16	22:00:00	16:22:00	3	VW	JET	4	GRY	BPS	PRIVAT	14	14	Friday	January	2011
Friday, January 21, 2011	78 LUIC PASTER AVE	A&B	16	21:00:00	16:21:00	8	TOYT	RAV	4	GRY	BPS	PRIVAT	14	14	Friday	January	2011
Friday, January 21, 2011	78 LUIS PASTER AVE	A&B	16	20:00:00	16:20:00	2	VW	GTI	4	BLK	BPS	PRIVAT	14	14	Friday	January	2011
Friday, January 21, 2011	78 LUIS PASTER AVE	A&B	16	19:00:00	16:19:00	6	TOYT	RAV	4	GRY	BPS	PRIVAT	14	14	Friday	January	2011
Friday, January 21, 2011	77 LOUIE PASTUER AV	A&B	13	45:00:00	13:45:00	2	HOND			RED RED		PRIVAT	14	CODE14	Friday	January	2011
Friday, January 21, 2011	77 LOUIS PASTEUR AVE	A&B	12	26:00:00	12:26:00	1	FORD	TAU	4	RED RED	BPS	PRIVAT	14	CODE 14	Friday	January	2011
Friday, January 21, 2011	77 LOUIS PASTEUR AVE	A&B	12	24:00:00	12:24:00	11	NISS	JUK	4	BLU BLU	BPS	PRIVAT	14	CODE 14	Friday	January	2011
Friday, January 21, 2011	320 A ST	A&B	6	54:00:00	6:54:00	5	FORD		4	SIL SIL		POLTOW	12	12/SNOW REMOVAL	Friday	January	2011
Friday, January 21, 2011	OPPOSITE/ 588 ASHMONT	A&B	5	25:00:00	5:25:00	95	CHEV		4	BLU BLU		POLTOW	12	12/SNOW REMOVAL	Friday	January	2011
Friday, January 21, 2011	1627 DORCHESTER AV	A&B	2	12:00:00	2:12:00	0	NISS	MAX	4	GLD GLD		POLTOW	12	12/SNOW REMOVAL	Friday	January	2011
Friday, January 21, 2011	1627 DORCHESTER AV	A&B	2	12:00:00	2:12:00	0	VOLK	PAS	4	BLK BLK		POLTOW	12	12/SNOW REMOVAL	Friday	January	2011
Friday, January 21, 2011	320 A ST	A&B	6	54:00:00	6:54:00	5	FORD		4	SIL SIL		POLTOW	12	12/SNOW REMOVAL/PLATES EXP 1/1/11	Friday	January	2011
Friday, January 21, 2011	973 DORCHESTER AV	A&B	4	5:00:00	4:05:00	8	TOYT	YAR	4	RED RED		POLICE	12	CO 12	Friday	January	2011
Friday, January 21, 2011	DORCH AV/SEDAN ST	A&B	4	5:00:00	4:05:00	7	TOYT		4	GRN GRN		POLICE	12	CO 12	Friday	January	2011
Friday, January 21, 2011	1993 DORCHESTER AV	A&B	7	27:00:00	7:27:00	5	NISS	ALT	4	GRY GRY		H447	12	12	Friday	January	2011
Friday, January 21, 2011	1908 DORCHESTER AV	A&B	7	20:00:00	7:20:00	4	AUDI	A8	4	BLK BLK		H447	12	12	Friday	January	2011
Friday, January 21, 2011	559 ASHMONT ST	A&B	5	12:00:00	5:12:00	6	HOND	CIV	4	GRY GRY		H202	12	12	Friday	January	2011
Friday, January 21, 2011	1845 DORCHESTER AV	A&B	5	10:00:00	5:10:00	97	MITS	MON	4	BLK BLK		H431	12	12	Friday	January	2011
Friday, January 21, 2011	B STREET & W SECOND ST	A&B	4	54:00:00	4:54:00	99	SAA	93	4	GRN GRN	F421A	POLTOW	12	12	Friday	January	2011
Friday, January 21, 2011	1792 DORCHESTER AV	A&B	4	54:00:00	4:54:00	2	DODG	RAM	PU	GRN GRN		H431	12	12	Friday	January	2011
Friday, January 21, 2011	968 DORCHESTER AV	A&B	4	54:00:00	4:54:00	99	JPEG		4	RED RED	H447A	POLTOW	12	12	Friday	January	2011
Friday, January 21, 2011	1792 DORCHESTER AV	A&B	4	53:00:00	4:53:00	4	GMC	ENV	4	BLK BLK		H431	12	12	Friday	January	2011
Friday, January 21, 2011	584 ASHMONT ST	A&B	4	51:00:00	4:51:00	0	NISS	ALT	4	BLK BLK		H202	12	12	Friday	January	2011
Friday, January 21, 2011	725 ADAMS ST	A&B	4	48:00:00	4:48:00	0	TOYO	4RU	4	BRN BRN		H431	12	12	Friday	January	2011
Friday, January 21, 2011	2288 DORCHESTER AV	A&B	4	32:00:00	4:32:00	9	ACUR	TSX	4	WHT WHT		H447	12	12	Friday	January	2011
Friday, January 21, 2011	539 ADAMS ST	A&B	4	31:00:00	4:31:00	2	BMW	325	4	BLK BLK		H445	12	12	Friday	January	2011
Friday, January 21, 2011	100 WEST SECOND	A&B	4	29:00:00	4:29:00	99	GMC	SIE	PU	GRY GRY		F201	12	12	Friday	January	2011
Friday, January 21, 2011	B / WEST SECOND	A&B	4	28:00:00	4:28:00	5	CHEV	SIL	PU	RED RED		F421	12	12	Friday	January	2011
Friday, January 21, 2011	1199 DORCHESTER AV	A&B	4	27:00:00	4:27:00	97	FORD	ESC	4	WHT WHT		H415	12	12	Friday	January	2011
Friday, January 21, 2011	2284 DORCHESTER AV	A&B	4	14:00:00	4:14:00	6	NISS	MUR	4	GRY GRY		H447	12	CODE 12	Friday	January	2011
Friday, January 21, 2011	373 ADAMS ST	A&B	4	14:00:00	4:14:00	8	TOYT	TAC	4	BLK BLK		H445	12	CODE 12	Friday	January	2011
Friday, January 21, 2011	725 ADAMS ST	A&B	4	4:00:00	4:04:00	1	JEEP	CHE	4	BLK BLK		POLTOW	12	CODE#12	Friday	January	2011
Friday, January 21, 2011	1809 DORCHESTER AV	A&B	3	19:00:00	3:19:00	3	VOLK	NEW	2	BLU BLU		H431	12	12	Friday	January	2011
Friday, January 21, 2011	393 ADAMS ST	A&B	3	17:00:00	3:17:00	1	DODG	CAR	VN	WHT WHT		H446	12	12	Friday	January	2011
Friday, January 21, 2011	227 DORCHESTER AV	A&B	2	45:00:00	2:45:00	98	HOND	CIV	4	GRN GRN		H447	12	CODE12	Friday	January	2011
Friday, January 21, 2011	757 DORCHESTER AV	A&B	2	45:00:00	2:45:00	2	HOND	ACC	4	GRN GRN		H431	12	CODE12	Friday	January	2011
Friday, January 21, 2011	N ST/SWALLOW ST	A&B	2	45:00:00	2:45:00	2	MAZD	626	4	BLU BLU		F421	12	CODE12	Friday	January	2011
Friday, January 21, 2011	757 DORCHESTER AV	A&B	2	45:00:00	2:45:00	97	JEEP	GCH	4	RED RED		H431	12	CODE12	Friday	January	2011
Friday, January 21, 2011	77 DORCHESTER ST	A&B	14	8:00:00	14:08:00	8	NISS			BLK BLK		F910	12	CODE12	Friday	January	2011
Friday, January 21, 2011	00 PARK	A&B	1	47:00:00	1:47:00	0	MZDA	PRO	4	WHI WHI	H445	POLTOW	12	12	Friday	January	2011
Friday, January 21, 2011	126 GRANITE AV	A&B	1	47:00:00	1:47:00	1	DODG		4	BRW BRW	H447	POLTOW	12	12	Friday	January	2011
Friday, January 21, 2011	90 ADAMS ST	A&B	1	31:00:00	1:31:00	1	HOND	CIV	2	BLK BLK		H445	12	12	Friday	January	2011
Friday, January 21, 2011	80 PREBLE ST	A&B	1	25:00:00	1:25:00	4	MAZD	A3S	4	RED RED		F441	12	12	Friday	January	2011
Friday, January 21, 2011	LIBERTY/PREBLE	A&B	1	24:00:00	1:24:00	0	NISS	MAX	4	WHT WHT		F441	12	12	Friday	January	2011
Friday, January 21, 2011	PREBLE/WARD	A&B	1	23:00:00	1:23:00	97	PONT	BON	4	GRN GRN		F441	12	12	Friday	January	2011
Friday, January 21, 2011	353 W 2ND ST	A&B	20	32:00:00	20:32:00	7	HYUN	SON	4	BLU		POLICE	5	CD-05 BLOCKING DRIVEWAY	Friday	January	2011
Friday, January 21, 2011	ADAMS ST / DORCHESTER AV	A&B	6	20:00:00	6:20:00	94	TOYT	COR	4	BRO BRO		POLTOW	3	CODE#03	Friday	January	2011
Friday, January 21, 2011	00 ELDON ST & BOWDOIN ST	A&B	19	29:00:00	19:29:00	0	BMW	528	4	BLU		POLICE	1	CD-01 ARREST	Friday	January	2011
Friday, January 28, 2011	32 MINOT ST	A&B	16	16:00:00	16:16:00	1	TOYT	COR	4	GRY		POLICE	5	CD-05 BLOCKING DRIVEWAY	Friday	January	2011
Friday, January 28, 2011	18 EAST ST	A&B	2	0:00:00	2:00:00	3	FORD	EXP	4	WHI WHI		POLICE	3	3	Friday	January	2011
Friday, July 02, 2010	17 CUSHING AVENUE	A&B	9	43:00:00	9:43:00	95	HOND	CIV	4	BLK		DPW	15	CODE 15	Friday	July	2010
Friday, July 02, 2010	71 CUSHING AVENUE	A&B	9	43:00:00	9:43:00	0	NISS	XTE	4	BLK		DPW	15	CODE 15	Friday	July	2010
Friday, July 02, 2010	124 CUSHING AV	A&B	8	30:00:00	8:30:00	1	HOND	CIV	4	BRO BRO	DPW	PRIVAT	15	CODE 15	Friday	July	2010
Friday, July 02, 2010	135 CUSHING AV	A&B	8	26:00:00	8:26:00	95	ISU	ROE	4	GRN GRN	DPW	PRIVAT	15	CODE 15	Friday	July	2010
Friday, July 02, 2010	PERTH ST/FAYSTON ST	A&B	12	49:00:00	12:49:00	4	FORD	350	2	WHI		DPW	15	CODE 15	Friday	July	2010
